date,sp500,nasdaq,shanghai,vix,sp500_return,nasdaq_return,shanghai_return,sp500_log_return,nasdaq_log_return,shanghai_log_return
2017-02-15,2349.25,5819.43994140625,3212.986083984375,11.970000267028809,0.004992308919898214,0.006376078163912391,-0.0015357380787401897,0.00497988866573445,0.0063558369715910265,-0.0015369185331974749
2017-02-16,2347.219970703125,5814.89990234375,3229.617919921875,11.760000228881836,-0.0008641180363413437,-0.0007801505141752374,0.005176441946139754,-0.0008644916015501692,-0.0007804549899558788,0.005163090226973736
2017-02-17,2351.159912109375,5838.580078125,3202.075927734375,11.489999771118164,0.0016785565287558146,0.004072327327888425,-0.00852794134489021,0.001677149327237158,0.004064057846044583,-0.00856451230176544
2017-02-20,,,3239.9609375,,,,0.01183139020455104,,,0.01176194651439641
2017-02-21,2365.3798828125,5865.9501953125,3253.325927734375,11.56999969482422,0.006048066160828425,0.004687803681933778,0.00412504671883096,0.0060298500200691545,0.0046768501489224444,0.004116562038745932
2017-02-22,2362.820068359375,5860.6298828125,3261.218017578125,11.739999771118164,-0.001082200145408052,-0.000906982214791352,0.002425852810033824,-0.001082786146804093,-0.000907393772029207,0.00242291517898704
2017-02-23,2363.81005859375,5835.509765625,3251.375,11.710000038146973,0.00041898672168572126,-0.004286248695071104,-0.0030182028693177543,0.00041889897125923353,-0.0042954609925653815,-0.0030227668292159885
2017-02-24,2367.340087890625,5845.31005859375,3253.43310546875,11.470000267028809,0.0014933641914423035,0.0016794236257611228,0.000632995415401183,0.0014922502320316529,0.0016780149708354542,0.0006327951583066491
2017-02-27,2369.75,5861.89990234375,3228.659912109375,12.09000015258789,0.0010179830611165563,0.0028381460664537173,-0.007614477555334842,0.0010174652677336642,0.002834126134213486,-0.007643615698286205
2017-02-28,2363.639892578125,5825.43994140625,3241.73291015625,12.920000076293944,-0.0025783763780462543,-0.006219819775994839,0.004049047717241239,-0.0025817061151949088,-0.0062392434380208715,0.0040408723843115175
2017-03-01,2395.9599609375,5904.02978515625,3246.93408203125,12.539999961853027,0.013673854659866258,0.013490799757696736,0.001604441827611769,0.013581211083725323,0.013400609175273366,0.0016031560859041368
2017-03-02,2381.919921875,5861.22021484375,3230.028076171875,11.8100004196167,-0.005859880503598425,-0.007250906900932441,-0.005206759802403704,-0.0058771169721052695,-0.0072773224951747754,-0.0052203622130912114
2017-03-03,2383.1201171875,5870.75,3218.31201171875,10.960000038146973,0.0005038772720600271,0.001625904642196474,-0.0036272330075255432,0.0005037503685347897,0.0016245842902275678,-0.003633827368188817
2017-03-06,2375.31005859375,5849.18017578125,3233.865966796875,11.239999771118164,-0.0032772408480052917,-0.0036741173135885763,0.004832954362873787,-0.0032826227635658124,-0.003680883460768836,0.004821313131562814
2017-03-07,2368.389892578125,5833.93017578125,3242.406005859375,11.449999809265137,-0.0029133737680216987,-0.0026072029825894294,0.0026408141679905572,-0.0029176259020898777,-0.002610607655355163,0.0026373333450466154
2017-03-08,2362.97998046875,5837.5498046875,3240.6650390625,11.859999656677246,-0.002284215165048731,0.000620444331211889,-0.0005369367049434803,-0.002286827964063899,0.000620251935204384,-0.0005370809070766272
2017-03-09,2364.8701171875,5838.81005859375,3216.74609375,12.300000190734863,0.0007998953585612867,0.00021588747820833198,-0.007380875537639553,0.0007995756127663866,0.00021586417786015035,-0.007408248975958684
2017-03-10,2372.60009765625,5861.72998046875,3212.760009765625,11.65999984741211,0.003268670195698986,0.003925443993723743,-0.001239166495645927,0.0032633397058585423,0.003917759541808927,-0.0012399348972985417
2017-03-13,2373.469970703125,5875.77978515625,3237.02392578125,11.350000381469728,0.0003666328125562224,0.002396869991335926,0.007552358701512496,0.0003665656191696328,0.00239400208021747,0.00752398242286642
2017-03-14,2365.449951171875,5856.81982421875,3239.327880859375,12.300000190734863,-0.0033790271755046453,-0.003226799102545974,0.0007117510191305687,-0.003384748980891005,-0.0032320164453379777,0.0007114978444983644
2017-03-15,2385.260009765625,5900.0498046875,3241.760009765625,11.630000114440918,0.008374752796581397,0.007381135456820509,0.0007508128215798493,0.008339879124686365,0.0073540281830857665,0.0007505311026366354
